"","ObservedDate","County","State","Year","DOY","FirstiNatReport","FirstInvasion","iNatSince","SinceOfficialInvasion","Count2"
"6787","4/7/2022","Dauphin","PA",2022,97,"11/7/2017","9/22/2014",1612,2754,1
"6788","4/15/2022","Montgomery","PA",2022,105,"11/7/2017","9/22/2014",1620,2762,1
"6789","4/19/2022","Cumberland","PA",2022,109,"11/7/2017","9/22/2014",1624,2766,1
"6790","4/22/2022","Montgomery","PA",2022,112,"11/7/2017","9/22/2014",1627,2769,1
"6791","4/22/2022","Philadelphia","PA",2022,112,"11/7/2017","9/22/2014",1627,2769,1
"6792","4/23/2022","Philadelphia","PA",2022,113,"11/7/2017","9/22/2014",1628,2770,1
"6793","4/29/2022","Philadelphia","PA",2022,119,"11/7/2017","9/22/2014",1634,2776,10
"6794","4/30/2022","Philadelphia","PA",2022,120,"11/7/2017","9/22/2014",1635,2777,3
"6795","5/1/2022","Berks","PA",2022,121,"11/7/2017","9/22/2014",1636,2778,1
"6796","5/1/2022","Delaware","PA",2022,121,"11/7/2017","9/22/2014",1636,2778,1
"6797","5/1/2022","Philadelphia","PA",2022,121,"11/7/2017","9/22/2014",1636,2778,4
"6798","5/2/2022","Delaware","PA",2022,122,"11/7/2017","9/22/2014",1637,2779,1
"6799","5/2/2022","Philadelphia","PA",2022,122,"11/7/2017","9/22/2014",1637,2779,7
"6800","5/3/2022","Philadelphia","PA",2022,123,"11/7/2017","9/22/2014",1638,2780,1
"6801","5/4/2022","Philadelphia","PA",2022,124,"11/7/2017","9/22/2014",1639,2781,1
"6802","5/5/2022","Philadelphia","PA",2022,125,"11/7/2017","9/22/2014",1640,2782,1
"6803","5/8/2022","Philadelphia","PA",2022,128,"11/7/2017","9/22/2014",1643,2785,1
"6804","5/12/2022","Philadelphia","PA",2022,132,"11/7/2017","9/22/2014",1647,2789,1
"6805","5/12/2022","York","PA",2022,132,"11/7/2017","9/22/2014",1647,2789,1
"6806","5/13/2022","Delaware","PA",2022,133,"11/7/2017","9/22/2014",1648,2790,1
"6807","5/13/2022","Philadelphia","PA",2022,133,"11/7/2017","9/22/2014",1648,2790,3
"6808","5/15/2022","Philadelphia","PA",2022,135,"11/7/2017","9/22/2014",1650,2792,8
"6809","5/16/2022","Lancaster","PA",2022,136,"11/7/2017","9/22/2014",1651,2793,1
"6810","5/16/2022","Philadelphia","PA",2022,136,"11/7/2017","9/22/2014",1651,2793,2
"6811","5/17/2022","Allegheny","PA",2022,137,"11/7/2017","9/22/2014",1652,2794,1
"6812","5/17/2022","Delaware","PA",2022,137,"11/7/2017","9/22/2014",1652,2794,1
"6813","5/17/2022","Monroe","PA",2022,137,"11/7/2017","9/22/2014",1652,2794,1
"6814","5/17/2022","Montgomery","PA",2022,137,"11/7/2017","9/22/2014",1652,2794,1
"6815","5/17/2022","Northampton","PA",2022,137,"11/7/2017","9/22/2014",1652,2794,1
"6816","5/17/2022","Philadelphia","PA",2022,137,"11/7/2017","9/22/2014",1652,2794,1
"6817","5/17/2022","York","PA",2022,137,"11/7/2017","9/22/2014",1652,2794,1
"6818","5/18/2022","Chester","PA",2022,138,"11/7/2017","9/22/2014",1653,2795,1
"6819","5/18/2022","Delaware","PA",2022,138,"11/7/2017","9/22/2014",1653,2795,1
"6820","5/18/2022","Philadelphia","PA",2022,138,"11/7/2017","9/22/2014",1653,2795,2
"6821","5/18/2022","York","PA",2022,138,"11/7/2017","9/22/2014",1653,2795,1
"6822","5/19/2022","Allegheny","PA",2022,139,"11/7/2017","9/22/2014",1654,2796,1
"6823","5/19/2022","Lancaster","PA",2022,139,"11/7/2017","9/22/2014",1654,2796,1
"6824","5/19/2022","Philadelphia","PA",2022,139,"11/7/2017","9/22/2014",1654,2796,1
"6825","5/19/2022","York","PA",2022,139,"11/7/2017","9/22/2014",1654,2796,1
"6826","5/20/2022","Delaware","PA",2022,140,"11/7/2017","9/22/2014",1655,2797,1
"6827","5/20/2022","Philadelphia","PA",2022,140,"11/7/2017","9/22/2014",1655,2797,11
"6828","5/21/2022","Philadelphia","PA",2022,141,"11/7/2017","9/22/2014",1656,2798,1
"6829","5/22/2022","Bucks","PA",2022,142,"11/7/2017","9/22/2014",1657,2799,1
"6830","5/22/2022","Delaware","PA",2022,142,"11/7/2017","9/22/2014",1657,2799,1
"6831","5/22/2022","Lancaster","PA",2022,142,"11/7/2017","9/22/2014",1657,2799,1
"6832","5/22/2022","Philadelphia","PA",2022,142,"11/7/2017","9/22/2014",1657,2799,4
"6833","5/23/2022","Allegheny","PA",2022,143,"11/7/2017","9/22/2014",1658,2800,1
"6834","5/23/2022","Cumberland","PA",2022,143,"11/7/2017","9/22/2014",1658,2800,1
"6835","5/23/2022","Dauphin","PA",2022,143,"11/7/2017","9/22/2014",1658,2800,1
"6836","5/23/2022","Monroe","PA",2022,143,"11/7/2017","9/22/2014",1658,2800,1
"6837","5/23/2022","Philadelphia","PA",2022,143,"11/7/2017","9/22/2014",1658,2800,3
"6838","5/24/2022","Allegheny","PA",2022,144,"11/7/2017","9/22/2014",1659,2801,2
"6839","5/24/2022","Chester","PA",2022,144,"11/7/2017","9/22/2014",1659,2801,2
"6840","5/24/2022","Delaware","PA",2022,144,"11/7/2017","9/22/2014",1659,2801,1
"6841","5/24/2022","Philadelphia","PA",2022,144,"11/7/2017","9/22/2014",1659,2801,1
"6842","5/25/2022","Allegheny","PA",2022,145,"11/7/2017","9/22/2014",1660,2802,4
"6843","5/25/2022","Berks","PA",2022,145,"11/7/2017","9/22/2014",1660,2802,1
"6844","5/25/2022","Cumberland","PA",2022,145,"11/7/2017","9/22/2014",1660,2802,1
"6845","5/25/2022","Dauphin","PA",2022,145,"11/7/2017","9/22/2014",1660,2802,1
"6846","5/25/2022","Delaware","PA",2022,145,"11/7/2017","9/22/2014",1660,2802,2
"6847","5/25/2022","Lehigh","PA",2022,145,"11/7/2017","9/22/2014",1660,2802,1
"6848","5/25/2022","Philadelphia","PA",2022,145,"11/7/2017","9/22/2014",1660,2802,1
"6849","5/26/2022","Allegheny","PA",2022,146,"11/7/2017","9/22/2014",1661,2803,1
"6850","5/26/2022","Bucks","PA",2022,146,"11/7/2017","9/22/2014",1661,2803,1
"6851","5/26/2022","Chester","PA",2022,146,"11/7/2017","9/22/2014",1661,2803,2
"6852","5/26/2022","Lebanon","PA",2022,146,"11/7/2017","9/22/2014",1661,2803,1
"6853","5/26/2022","Monroe","PA",2022,146,"11/7/2017","9/22/2014",1661,2803,1
"6854","5/26/2022","Philadelphia","PA",2022,146,"11/7/2017","9/22/2014",1661,2803,2
"6855","5/27/2022","Allegheny","PA",2022,147,"11/7/2017","9/22/2014",1662,2804,2
"6856","5/27/2022","Delaware","PA",2022,147,"11/7/2017","9/22/2014",1662,2804,1
"6857","5/27/2022","Philadelphia","PA",2022,147,"11/7/2017","9/22/2014",1662,2804,2
"6858","5/27/2022","York","PA",2022,147,"11/7/2017","9/22/2014",1662,2804,1
"6859","5/28/2022","Adams","PA",2022,148,"11/7/2017","9/22/2014",1663,2805,1
"6860","5/28/2022","Allegheny","PA",2022,148,"11/7/2017","9/22/2014",1663,2805,2
"6861","5/28/2022","Cumberland","PA",2022,148,"11/7/2017","9/22/2014",1663,2805,1
"6862","5/28/2022","Dauphin","PA",2022,148,"11/7/2017","9/22/2014",1663,2805,4
"6863","5/28/2022","Delaware","PA",2022,148,"11/7/2017","9/22/2014",1663,2805,1
"6864","5/28/2022","Philadelphia","PA",2022,148,"11/7/2017","9/22/2014",1663,2805,4
"6865","5/29/2022","Allegheny","PA",2022,149,"11/7/2017","9/22/2014",1664,2806,2
"6866","5/29/2022","Bucks","PA",2022,149,"11/7/2017","9/22/2014",1664,2806,1
"6867","5/29/2022","Chester","PA",2022,149,"11/7/2017","9/22/2014",1664,2806,1
"6868","5/29/2022","Montgomery","PA",2022,149,"11/7/2017","9/22/2014",1664,2806,1
"6869","5/29/2022","Philadelphia","PA",2022,149,"11/7/2017","9/22/2014",1664,2806,4
"6870","5/30/2022","Blair","PA",2022,150,"11/7/2017","9/22/2014",1665,2807,1
"6871","5/30/2022","Chester","PA",2022,150,"11/7/2017","9/22/2014",1665,2807,1
"6872","5/30/2022","Dauphin","PA",2022,150,"11/7/2017","9/22/2014",1665,2807,1
"6873","5/30/2022","Luzerne","PA",2022,150,"11/7/2017","9/22/2014",1665,2807,1
"6874","5/31/2022","Chester","PA",2022,151,"11/7/2017","9/22/2014",1666,2808,1
"6875","5/31/2022","Dauphin","PA",2022,151,"11/7/2017","9/22/2014",1666,2808,1
"6876","5/31/2022","Philadelphia","PA",2022,151,"11/7/2017","9/22/2014",1666,2808,2
"6877","6/1/2022","Allegheny","PA",2022,152,"11/7/2017","9/22/2014",1667,2809,1
"6878","6/2/2022","Philadelphia","PA",2022,153,"11/7/2017","9/22/2014",1668,2810,2
"6879","6/3/2022","Allegheny","PA",2022,154,"11/7/2017","9/22/2014",1669,2811,1
"6880","6/3/2022","Chester","PA",2022,154,"11/7/2017","9/22/2014",1669,2811,1
"6881","6/3/2022","Dauphin","PA",2022,154,"11/7/2017","9/22/2014",1669,2811,1
"6882","6/3/2022","Lancaster","PA",2022,154,"11/7/2017","9/22/2014",1669,2811,1
"6883","6/3/2022","Luzerne","PA",2022,154,"11/7/2017","9/22/2014",1669,2811,1
"6884","6/3/2022","Philadelphia","PA",2022,154,"11/7/2017","9/22/2014",1669,2811,2
"6885","6/3/2022","York","PA",2022,154,"11/7/2017","9/22/2014",1669,2811,1
"6886","6/4/2022","Adams","PA",2022,155,"11/7/2017","9/22/2014",1670,2812,1
"6887","6/4/2022","Allegheny","PA",2022,155,"11/7/2017","9/22/2014",1670,2812,1
"6888","6/4/2022","Bucks","PA",2022,155,"11/7/2017","9/22/2014",1670,2812,1
"6889","6/4/2022","Dauphin","PA",2022,155,"11/7/2017","9/22/2014",1670,2812,1
"6890","6/4/2022","Lehigh","PA",2022,155,"11/7/2017","9/22/2014",1670,2812,1
"6891","6/4/2022","Montgomery","PA",2022,155,"11/7/2017","9/22/2014",1670,2812,1
"6892","6/4/2022","Philadelphia","PA",2022,155,"11/7/2017","9/22/2014",1670,2812,5
"6893","6/4/2022","Schuylkill","PA",2022,155,"11/7/2017","9/22/2014",1670,2812,1
"6894","6/5/2022","Bucks","PA",2022,156,"11/7/2017","9/22/2014",1671,2813,2
"6895","6/5/2022","Montgomery","PA",2022,156,"11/7/2017","9/22/2014",1671,2813,1
"6896","6/5/2022","Philadelphia","PA",2022,156,"11/7/2017","9/22/2014",1671,2813,1
"6897","6/6/2022","Allegheny","PA",2022,157,"11/7/2017","9/22/2014",1672,2814,2
"6898","6/6/2022","Dauphin","PA",2022,157,"11/7/2017","9/22/2014",1672,2814,1
"6899","6/6/2022","Philadelphia","PA",2022,157,"11/7/2017","9/22/2014",1672,2814,2
"6900","6/6/2022","Schuylkill","PA",2022,157,"11/7/2017","9/22/2014",1672,2814,1
"6901","6/7/2022","Allegheny","PA",2022,158,"11/7/2017","9/22/2014",1673,2815,1
"6902","6/7/2022","Berks","PA",2022,158,"11/7/2017","9/22/2014",1673,2815,1
"6903","6/7/2022","Chester","PA",2022,158,"11/7/2017","9/22/2014",1673,2815,1
"6904","6/7/2022","Lancaster","PA",2022,158,"11/7/2017","9/22/2014",1673,2815,1
"6905","6/7/2022","Montgomery","PA",2022,158,"11/7/2017","9/22/2014",1673,2815,1
"6906","6/7/2022","Philadelphia","PA",2022,158,"11/7/2017","9/22/2014",1673,2815,1
"6907","6/8/2022","Allegheny","PA",2022,159,"11/7/2017","9/22/2014",1674,2816,1
"6908","6/8/2022","Chester","PA",2022,159,"11/7/2017","9/22/2014",1674,2816,1
"6909","6/8/2022","Cumberland","PA",2022,159,"11/7/2017","9/22/2014",1674,2816,1
"6910","6/8/2022","Lackawanna","PA",2022,159,"11/7/2017","9/22/2014",1674,2816,1
"6911","6/8/2022","Lancaster","PA",2022,159,"11/7/2017","9/22/2014",1674,2816,2
"6912","6/8/2022","Montgomery","PA",2022,159,"11/7/2017","9/22/2014",1674,2816,2
"6913","6/8/2022","Northampton","PA",2022,159,"11/7/2017","9/22/2014",1674,2816,1
"6914","6/8/2022","Philadelphia","PA",2022,159,"11/7/2017","9/22/2014",1674,2816,12
"6915","6/9/2022","Allegheny","PA",2022,160,"11/7/2017","9/22/2014",1675,2817,1
"6916","6/9/2022","Dauphin","PA",2022,160,"11/7/2017","9/22/2014",1675,2817,2
"6917","6/9/2022","York","PA",2022,160,"11/7/2017","9/22/2014",1675,2817,2
"6918","6/10/2022","Allegheny","PA",2022,161,"11/7/2017","9/22/2014",1676,2818,2
"6919","6/10/2022","Dauphin","PA",2022,161,"11/7/2017","9/22/2014",1676,2818,1
"6920","6/10/2022","Philadelphia","PA",2022,161,"11/7/2017","9/22/2014",1676,2818,2
"6921","6/10/2022","York","PA",2022,161,"11/7/2017","9/22/2014",1676,2818,3
"6922","6/11/2022","Allegheny","PA",2022,162,"11/7/2017","9/22/2014",1677,2819,6
"6923","6/11/2022","Berks","PA",2022,162,"11/7/2017","9/22/2014",1677,2819,1
"6924","6/11/2022","Bucks","PA",2022,162,"11/7/2017","9/22/2014",1677,2819,3
"6925","6/11/2022","Chester","PA",2022,162,"11/7/2017","9/22/2014",1677,2819,1
"6926","6/11/2022","Dauphin","PA",2022,162,"11/7/2017","9/22/2014",1677,2819,1
"6927","6/11/2022","Montgomery","PA",2022,162,"11/7/2017","9/22/2014",1677,2819,2
"6928","6/11/2022","Northampton","PA",2022,162,"11/7/2017","9/22/2014",1677,2819,1
"6929","6/11/2022","Philadelphia","PA",2022,162,"11/7/2017","9/22/2014",1677,2819,1
"6930","6/11/2022","York","PA",2022,162,"11/7/2017","9/22/2014",1677,2819,1
"6931","6/12/2022","Adams","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,1
"6932","6/12/2022","Allegheny","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,3
"6933","6/12/2022","Berks","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,1
"6934","6/12/2022","Cumberland","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,1
"6935","6/12/2022","Dauphin","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,1
"6936","6/12/2022","Delaware","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,1
"6937","6/12/2022","Lebanon","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,1
"6938","6/12/2022","Montgomery","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,1
"6939","6/12/2022","Philadelphia","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,3
"6940","6/12/2022","York","PA",2022,163,"11/7/2017","9/22/2014",1678,2820,1
"6941","6/13/2022","Allegheny","PA",2022,164,"11/7/2017","9/22/2014",1679,2821,2
"6942","6/13/2022","Chester","PA",2022,164,"11/7/2017","9/22/2014",1679,2821,1
"6943","6/13/2022","Cumberland","PA",2022,164,"11/7/2017","9/22/2014",1679,2821,1
"6944","6/13/2022","Luzerne","PA",2022,164,"11/7/2017","9/22/2014",1679,2821,1
"6945","6/13/2022","Montgomery","PA",2022,164,"11/7/2017","9/22/2014",1679,2821,1
"6946","6/13/2022","Philadelphia","PA",2022,164,"11/7/2017","9/22/2014",1679,2821,3
"6947","6/13/2022","York","PA",2022,164,"11/7/2017","9/22/2014",1679,2821,1
"6948","6/14/2022","Allegheny","PA",2022,165,"11/7/2017","9/22/2014",1680,2822,3
"6949","6/14/2022","Dauphin","PA",2022,165,"11/7/2017","9/22/2014",1680,2822,1
"6950","6/14/2022","Perry","PA",2022,165,"11/7/2017","9/22/2014",1680,2822,1
"6951","6/14/2022","York","PA",2022,165,"11/7/2017","9/22/2014",1680,2822,1
"6952","6/15/2022","Bucks","PA",2022,166,"11/7/2017","9/22/2014",1681,2823,1
"6953","6/15/2022","Dauphin","PA",2022,166,"11/7/2017","9/22/2014",1681,2823,1
"6954","6/15/2022","Philadelphia","PA",2022,166,"11/7/2017","9/22/2014",1681,2823,2
"6955","6/15/2022","York","PA",2022,166,"11/7/2017","9/22/2014",1681,2823,1
"6956","6/16/2022","Chester","PA",2022,167,"11/7/2017","9/22/2014",1682,2824,2
"6957","6/16/2022","Cumberland","PA",2022,167,"11/7/2017","9/22/2014",1682,2824,2
"6958","6/16/2022","Dauphin","PA",2022,167,"11/7/2017","9/22/2014",1682,2824,1
"6959","6/16/2022","Delaware","PA",2022,167,"11/7/2017","9/22/2014",1682,2824,1
"6960","6/16/2022","Lehigh","PA",2022,167,"11/7/2017","9/22/2014",1682,2824,1
"6961","6/16/2022","Northampton","PA",2022,167,"11/7/2017","9/22/2014",1682,2824,1
"6962","6/16/2022","Philadelphia","PA",2022,167,"11/7/2017","9/22/2014",1682,2824,3
"6963","6/16/2022","York","PA",2022,167,"11/7/2017","9/22/2014",1682,2824,1
"6964","6/17/2022","Allegheny","PA",2022,168,"11/7/2017","9/22/2014",1683,2825,3
"6965","6/17/2022","Bucks","PA",2022,168,"11/7/2017","9/22/2014",1683,2825,1
"6966","6/17/2022","Chester","PA",2022,168,"11/7/2017","9/22/2014",1683,2825,1
"6967","6/17/2022","Montgomery","PA",2022,168,"11/7/2017","9/22/2014",1683,2825,1
"6968","6/17/2022","Philadelphia","PA",2022,168,"11/7/2017","9/22/2014",1683,2825,2
"6969","6/18/2022","Allegheny","PA",2022,169,"11/7/2017","9/22/2014",1684,2826,2
"6970","6/18/2022","Delaware","PA",2022,169,"11/7/2017","9/22/2014",1684,2826,1
"6971","6/18/2022","Lancaster","PA",2022,169,"11/7/2017","9/22/2014",1684,2826,1
"6972","6/18/2022","Montgomery","PA",2022,169,"11/7/2017","9/22/2014",1684,2826,9
"6973","6/19/2022","Allegheny","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,2
"6974","6/19/2022","Beaver","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6975","6/19/2022","Berks","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6976","6/19/2022","Bucks","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6977","6/19/2022","Chester","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6978","6/19/2022","Dauphin","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6979","6/19/2022","Delaware","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6980","6/19/2022","Huntingdon","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6981","6/19/2022","Lancaster","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6982","6/19/2022","Montgomery","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6983","6/19/2022","Philadelphia","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,3
"6984","6/19/2022","York","PA",2022,170,"11/7/2017","9/22/2014",1685,2827,1
"6985","6/20/2022","Allegheny","PA",2022,171,"11/7/2017","9/22/2014",1686,2828,3
"6986","6/20/2022","Berks","PA",2022,171,"11/7/2017","9/22/2014",1686,2828,1
"6987","6/20/2022","Bucks","PA",2022,171,"11/7/2017","9/22/2014",1686,2828,1
"6988","6/20/2022","Dauphin","PA",2022,171,"11/7/2017","9/22/2014",1686,2828,1
"6989","6/20/2022","Lancaster","PA",2022,171,"11/7/2017","9/22/2014",1686,2828,1
"6990","6/20/2022","Northampton","PA",2022,171,"11/7/2017","9/22/2014",1686,2828,1
"6991","6/20/2022","Philadelphia","PA",2022,171,"11/7/2017","9/22/2014",1686,2828,3
"6992","6/21/2022","Allegheny","PA",2022,172,"11/7/2017","9/22/2014",1687,2829,2
"6993","6/21/2022","Bucks","PA",2022,172,"11/7/2017","9/22/2014",1687,2829,1
"6994","6/21/2022","Cumberland","PA",2022,172,"11/7/2017","9/22/2014",1687,2829,1
"6995","6/21/2022","Dauphin","PA",2022,172,"11/7/2017","9/22/2014",1687,2829,1
"6996","6/21/2022","Philadelphia","PA",2022,172,"11/7/2017","9/22/2014",1687,2829,6
"6997","6/22/2022","Allegheny","PA",2022,173,"11/7/2017","9/22/2014",1688,2830,2
"6998","6/22/2022","Bucks","PA",2022,173,"11/7/2017","9/22/2014",1688,2830,1
"6999","6/22/2022","Carbon","PA",2022,173,"11/7/2017","9/22/2014",1688,2830,1
"7000","6/22/2022","Cumberland","PA",2022,173,"11/7/2017","9/22/2014",1688,2830,1
"7001","6/22/2022","Delaware","PA",2022,173,"11/7/2017","9/22/2014",1688,2830,2
"7002","6/22/2022","Lancaster","PA",2022,173,"11/7/2017","9/22/2014",1688,2830,1
"7003","6/22/2022","Montgomery","PA",2022,173,"11/7/2017","9/22/2014",1688,2830,1
"7004","6/22/2022","Philadelphia","PA",2022,173,"11/7/2017","9/22/2014",1688,2830,3
"7005","6/22/2022","York","PA",2022,173,"11/7/2017","9/22/2014",1688,2830,2
"7006","6/23/2022","Cumberland","PA",2022,174,"11/7/2017","9/22/2014",1689,2831,1
"7007","6/23/2022","Delaware","PA",2022,174,"11/7/2017","9/22/2014",1689,2831,2
"7008","6/23/2022","Lancaster","PA",2022,174,"11/7/2017","9/22/2014",1689,2831,1
"7009","6/24/2022","Allegheny","PA",2022,175,"11/7/2017","9/22/2014",1690,2832,2
"7010","6/24/2022","Berks","PA",2022,175,"11/7/2017","9/22/2014",1690,2832,1
"7011","6/24/2022","Chester","PA",2022,175,"11/7/2017","9/22/2014",1690,2832,1
"7012","6/24/2022","Dauphin","PA",2022,175,"11/7/2017","9/22/2014",1690,2832,1
"7013","6/24/2022","Delaware","PA",2022,175,"11/7/2017","9/22/2014",1690,2832,1
"7014","6/24/2022","Luzerne","PA",2022,175,"11/7/2017","9/22/2014",1690,2832,1
"7015","6/24/2022","Philadelphia","PA",2022,175,"11/7/2017","9/22/2014",1690,2832,2
"7016","6/25/2022","Allegheny","PA",2022,176,"11/7/2017","9/22/2014",1691,2833,1
"7017","6/25/2022","Chester","PA",2022,176,"11/7/2017","9/22/2014",1691,2833,2
"7018","6/25/2022","Cumberland","PA",2022,176,"11/7/2017","9/22/2014",1691,2833,1
"7019","6/25/2022","Dauphin","PA",2022,176,"11/7/2017","9/22/2014",1691,2833,1
"7020","6/25/2022","Lancaster","PA",2022,176,"11/7/2017","9/22/2014",1691,2833,2
"7021","6/25/2022","Lehigh","PA",2022,176,"11/7/2017","9/22/2014",1691,2833,1
"7022","6/25/2022","Lycoming","PA",2022,176,"11/7/2017","9/22/2014",1691,2833,1
"7023","6/25/2022","Montgomery","PA",2022,176,"11/7/2017","9/22/2014",1691,2833,1
"7024","6/25/2022","Philadelphia","PA",2022,176,"11/7/2017","9/22/2014",1691,2833,1
"7025","6/26/2022","Adams","PA",2022,177,"11/7/2017","9/22/2014",1692,2834,2
"7026","6/26/2022","Allegheny","PA",2022,177,"11/7/2017","9/22/2014",1692,2834,1
"7027","6/26/2022","Chester","PA",2022,177,"11/7/2017","9/22/2014",1692,2834,2
"7028","6/26/2022","Dauphin","PA",2022,177,"11/7/2017","9/22/2014",1692,2834,2
"7029","6/26/2022","Lancaster","PA",2022,177,"11/7/2017","9/22/2014",1692,2834,2
"7030","6/26/2022","Northampton","PA",2022,177,"11/7/2017","9/22/2014",1692,2834,1
"7031","6/26/2022","Philadelphia","PA",2022,177,"11/7/2017","9/22/2014",1692,2834,4
"7032","6/26/2022","Pike","PA",2022,177,"11/7/2017","9/22/2014",1692,2834,2
"7033","6/26/2022","York","PA",2022,177,"11/7/2017","9/22/2014",1692,2834,1
"7034","6/27/2022","Chester","PA",2022,178,"11/7/2017","9/22/2014",1693,2835,1
"7035","6/27/2022","Huntingdon","PA",2022,178,"11/7/2017","9/22/2014",1693,2835,1
"7036","6/27/2022","Montgomery","PA",2022,178,"11/7/2017","9/22/2014",1693,2835,1
"7037","6/27/2022","Philadelphia","PA",2022,178,"11/7/2017","9/22/2014",1693,2835,4
"7038","6/28/2022","Berks","PA",2022,179,"11/7/2017","9/22/2014",1694,2836,1
"7039","6/28/2022","Cumberland","PA",2022,179,"11/7/2017","9/22/2014",1694,2836,1
"7040","6/28/2022","Dauphin","PA",2022,179,"11/7/2017","9/22/2014",1694,2836,2
"7041","6/28/2022","Delaware","PA",2022,179,"11/7/2017","9/22/2014",1694,2836,1
"7042","6/28/2022","Huntingdon","PA",2022,179,"11/7/2017","9/22/2014",1694,2836,1
"7043","6/28/2022","Philadelphia","PA",2022,179,"11/7/2017","9/22/2014",1694,2836,9
"7044","6/29/2022","Allegheny","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,3
"7045","6/29/2022","Berks","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,1
"7046","6/29/2022","Chester","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,1
"7047","6/29/2022","Cumberland","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,3
"7048","6/29/2022","Dauphin","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,1
"7049","6/29/2022","Lackawanna","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,1
"7050","6/29/2022","Luzerne","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,1
"7051","6/29/2022","Northampton","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,1
"7052","6/29/2022","Philadelphia","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,1
"7053","6/29/2022","York","PA",2022,180,"11/7/2017","9/22/2014",1695,2837,1
